order_id,date,customer_id,product,category,region,city,quantity,unit_price,discount_pct,revenue
ORD10203,2023-06-15,C1111,Tablet,Electronics,West,Peshawar,2,32697.0,5,62124.0
ORD10367,2023-06-15,C1248,Python,Books,South,Karachi,5,550.0,0,2750.0
ORD10163,2023-06-15,C1259,Jacket,Clothing,North,Rawalpindi,2,3053.0,0,6106.0
ORD10365,2023-06-15,C1139,Phone,Electronics,North,Islamabad,5,15947.0,0,79735.0
ORD10132,2023-06-16,C1047,Phone,Electronics,East,Lahore,7,25322.0,0,177254.0
ORD10271,2023-06-16,C1637,Charger,Electronics,West,Quetta,5,30635.0,0,153175.0
ORD10379,2023-06-17,C1466,Python,Books,South,Hyderabad,3,703.0,10,1898.0
ORD10227,2023-06-17,C1619,Tea,Food,West,Quetta,1,274.0,0,274.0
ORD10072,2023-06-17,C1515,Fiction,Books,South,Karachi,7,763.0,0,5341.0
ORD10473,2023-06-18,C1614,Biology,Books,South,Hyderabad,6,500.0,0,3000.0
ORD10456,2023-06-18,C1254,Tablet,Electronics,West,Quetta,7,23395.0,0,163765.0
ORD10545,2023-06-20,C1244,Cap,Clothing,West,Quetta,1,3790.0,5,3600.0
ORD10064,2023-06-20,C1920,Tablet,Electronics,North,Rawalpindi,4,25453.0,10,91631.0
ORD10427,2023-06-21,C1548,Phone,Electronics,North,Rawalpindi,1,32073.0,0,32073.0
ORD10270,2023-06-21,C1717,Analytics,Books,East,Faisalabad,1,1054.0,0,1054.0
ORD10283,2023-06-22,C1613,Coffee,Food,South,Hyderabad,5,517.0,20,2068.0
ORD10330,2023-06-22,C1721,Mask,Healthcare,North,Rawalpindi,7,1499.0,5,9968.0
ORD10009,2023-06-22,C1705,Charger,Electronics,North,Rawalpindi,1,30738.0,5,29201.0
ORD10223,2023-06-23,C1585,Gloves,Healthcare,South,Hyderabad,7,971.0,0,6797.0
ORD10511,2023-06-23,C1558,Phone,Electronics,West,Peshawar,5,15799.0,0,78995.0
ORD10088,2023-06-23,C1350,Tea,Food,South,Karachi,4,312.0,5,1186.0
ORD10467,2023-06-23,C1826,Analytics,Books,West,Peshawar,1,837.0,10,753.0
ORD10296,2023-06-24,C1738,Laptop,Electronics,East,Lahore,4,32236.0,5,122497.0
ORD10056,2023-06-24,C1338,Jeans,Clothing,North,Islamabad,4,2801.0,0,11204.0
ORD10444,2023-06-25,C1482,Phone,Electronics,East,Faisalabad,3,26431.0,0,79293.0
ORD10058,2023-06-25,C1960,Fiction,Books,East,Faisalabad,6,690.0,5,3933.0
ORD10137,2023-06-26,C1048,Gloves,Healthcare,East,Lahore,2,1297.0,15,2205.0
ORD10395,2023-06-26,C1823,Vitamins,Healthcare,North,Rawalpindi,3,1579.0,0,4737.0
ORD10402,2023-06-26,C1898,Biology,Books,South,Hyderabad,2,1070.0,0,2140.0
ORD10258,2023-06-26,C1279,Cap,Clothing,South,Hyderabad,6,2895.0,0,17370.0
ORD10428,2023-06-28,C1401,Biology,Books,South,Hyderabad,7,800.0,20,4480.0
ORD10484,2023-06-29,C1607,Coffee,Food,East,Lahore,2,498.0,15,847.0
ORD10515,2023-06-30,C1270,BP Monitor,Healthcare,West,Quetta,5,1672.0,5,7942.0
ORD10092,2023-06-30,C1868,Jeans,Clothing,East,Faisalabad,3,2078.0,0,6234.0
ORD10454,2023-07-01,C1772,Python,Books,East,Faisalabad,5,502.0,5,2384.0
ORD10443,2023-07-01,C1160,Vitamins,Healthcare,East,Lahore,4,1807.0,20,5782.0
ORD10478,2023-07-01,C1698,Python,Books,West,Peshawar,5,1048.0,5,4978.0
ORD10489,2023-07-01,C1874,Vitamins,Healthcare,West,Peshawar,3,1951.0,20,4682.0
ORD10593,2023-07-02,C1188,Python,Books,North,Islamabad,4,697.0,0,2788.0
ORD10001,2023-07-02,C1370,Nuts,Food,West,Quetta,6,281.0,0,1686.0
ORD10486,2023-07-02,C1694,Mask,Healthcare,South,Hyderabad,2,1467.0,10,2641.0
ORD10157,2023-07-03,C1099,Mask,Healthcare,North,Rawalpindi,7,1939.0,10,12216.0
ORD10394,2023-07-03,C1374,Protein Bar,Food,West,Peshawar,6,374.0,0,2244.0
ORD10050,2023-07-04,C1536,Coffee,Food,West,Peshawar,7,520.0,15,3094.0
ORD10049,2023-07-08,C1680,Headphones,Electronics,North,Islamabad,2,16068.0,5,30529.0
ORD10105,2023-07-08,C1104,Vitamins,Healthcare,West,Peshawar,3,1499.0,5,4272.0
ORD10425,2023-07-08,C1727,Jacket,Clothing,East,Faisalabad,1,2209.0,0,2209.0
ORD10143,2023-07-08,C1414,Tea,Food,South,Hyderabad,6,432.0,0,2592.0
ORD10193,2023-07-09,C1399,History,Books,South,Karachi,5,685.0,20,2740.0
ORD10391,2023-07-09,C1856,Analytics,Books,North,Rawalpindi,6,992.0,5,5654.0
ORD10366,2023-07-10,C1685,Jacket,Clothing,East,Lahore,4,2471.0,0,9884.0
ORD10052,2023-07-11,C1106,Shirt,Clothing,North,Islamabad,7,2044.0,10,12877.0
ORD10357,2023-07-11,C1472,Headphones,Electronics,East,Faisalabad,1,29596.0,10,26636.0
ORD10177,2023-07-12,C1531,Tea,Food,South,Hyderabad,5,389.0,0,1945.0
ORD10126,2023-07-13,C1619,BP Monitor,Healthcare,West,Quetta,3,1791.0,5,5104.0
ORD10174,2023-07-13,C1361,Jacket,Clothing,South,Karachi,4,3088.0,0,12352.0
ORD10121,2023-07-14,C1136,Biology,Books,West,Quetta,7,670.0,0,4690.0
ORD10067,2023-07-14,C1314,Shoes,Clothing,West,Quetta,6,2449.0,0,14694.0
ORD10031,2023-07-14,C1044,Shoes,Clothing,East,Faisalabad,2,4047.0,0,8094.0
ORD10446,2023-07-16,C1104,Shoes,Clothing,West,Quetta,7,3255.0,0,22785.0
ORD10581,2023-07-16,C1761,Jeans,Clothing,East,Faisalabad,1,2170.0,15,1844.0
ORD10535,2023-07-16,C1798,Honey,Food,North,Rawalpindi,2,374.0,0,748.0
ORD10299,2023-07-16,C1802,Tablet,Electronics,South,Karachi,3,30921.0,15,78849.0
ORD10568,2023-07-17,C1733,Laptop,Electronics,East,Lahore,2,17578.0,5,33398.0
ORD10192,2023-07-17,C1582,Honey,Food,East,Lahore,7,464.0,20,2598.0
ORD10407,2023-07-18,C1254,Cap,Clothing,East,Lahore,3,1946.0,0,5838.0
ORD10524,2023-07-20,C1492,Jacket,Clothing,South,Karachi,4,2332.0,0,9328.0
ORD10079,2023-07-20,C1630,Tablet,Electronics,North,Islamabad,1,25091.0,10,22582.0
ORD10218,2023-07-21,C1464,Shoes,Clothing,North,Rawalpindi,6,3789.0,10,20461.0
ORD10098,2023-07-22,C1650,Gloves,Healthcare,West,Quetta,7,1907.0,20,10679.0
ORD10580,2023-07-22,C1759,Shirt,Clothing,East,Lahore,2,3480.0,5,6612.0
ORD10494,2023-07-23,C1251,Gloves,Healthcare,South,Karachi,3,1515.0,10,4090.0
ORD10220,2023-07-24,C1132,Shoes,Clothing,North,Rawalpindi,3,2725.0,0,8175.0
ORD10544,2023-07-25,C1132,Phone,Electronics,West,Quetta,7,24458.0,5,162646.0
ORD10398,2023-07-25,C1336,Charger,Electronics,West,Peshawar,3,29421.0,0,88263.0
ORD10458,2023-07-25,C1291,Coffee,Food,South,Karachi,3,358.0,5,1020.0
ORD10011,2023-07-26,C1553,History,Books,South,Hyderabad,4,970.0,5,3686.0
ORD10592,2023-07-26,C1158,Laptop,Electronics,West,Peshawar,2,15860.0,0,31720.0
ORD10525,2023-07-27,C1617,Coffee,Food,North,Rawalpindi,1,287.0,20,230.0
ORD10010,2023-07-27,C1439,Shoes,Clothing,East,Lahore,4,2136.0,0,8544.0
ORD10234,2023-07-27,C1350,Python,Books,South,Karachi,7,776.0,5,5160.0
ORD10159,2023-07-28,C1580,Fiction,Books,West,Quetta,3,684.0,5,1949.0
ORD10380,2023-07-28,C1429,Python,Books,North,Rawalpindi,1,617.0,15,524.0
ORD10199,2023-07-28,C1167,BP Monitor,Healthcare,South,Karachi,2,1879.0,15,3194.0
ORD10480,2023-07-29,C1828,History,Books,West,Quetta,7,1032.0,0,7224.0
ORD10147,2023-07-30,C1584,Vitamins,Healthcare,West,Peshawar,1,920.0,20,736.0
ORD10579,2023-07-30,C1288,Charger,Electronics,North,Rawalpindi,6,32281.0,0,193686.0
ORD10084,2023-07-30,C1442,Cap,Clothing,East,Lahore,3,3479.0,5,9915.0
ORD10038,2023-08-01,C1025,Jacket,Clothing,West,Quetta,6,2279.0,10,12307.0
ORD10333,2023-08-03,C1000,Protein Bar,Food,South,Hyderabad,2,309.0,0,618.0
ORD10267,2023-08-03,C1497,Fiction,Books,North,Rawalpindi,7,600.0,0,4200.0
ORD10024,2023-08-04,C1418,Protein Bar,Food,South,Karachi,5,247.0,20,988.0
ORD10140,2023-08-04,C1280,BP Monitor,Healthcare,North,Rawalpindi,2,1919.0,0,3838.0
ORD10062,2023-08-05,C1931,Honey,Food,North,Rawalpindi,3,490.0,10,1323.0
ORD10042,2023-08-06,C1432,Biology,Books,North,Rawalpindi,2,1077.0,10,1939.0
ORD10436,2023-08-06,C1467,Vitamins,Healthcare,South,Hyderabad,5,1851.0,10,8330.0
ORD10556,2023-08-07,C1164,Coffee,Food,East,Lahore,2,381.0,0,762.0
ORD10087,2023-08-08,C1317,Fiction,Books,South,Karachi,3,619.0,5,1764.0
ORD10142,2023-08-09,C1734,Cap,Clothing,East,Lahore,7,4163.0,0,29141.0
ORD10044,2023-08-10,C1289,BP Monitor,Healthcare,South,Hyderabad,6,1941.0,5,11064.0
ORD10509,2023-08-10,C1119,Python,Books,West,Peshawar,4,519.0,5,1972.0
ORD10542,2023-08-10,C1497,Coffee,Food,East,Lahore,6,261.0,0,1566.0
ORD10356,2023-08-13,C1501,Charger,Electronics,North,Rawalpindi,7,23345.0,5,155244.0
ORD10508,2023-08-17,C1753,Honey,Food,North,Rawalpindi,4,353.0,5,1341.0
ORD10090,2023-08-17,C1808,Jacket,Clothing,North,Islamabad,4,2666.0,5,10131.0
ORD10566,2023-08-19,C1811,Thermometer,Healthcare,North,Islamabad,4,1091.0,5,4146.0
ORD10106,2023-08-19,C1316,Phone,Electronics,West,Quetta,5,18550.0,0,92750.0
ORD10124,2023-08-20,C1887,Vitamins,Healthcare,South,Karachi,7,1312.0,0,9184.0
ORD10419,2023-08-20,C1898,Vitamins,Healthcare,South,Hyderabad,4,1417.0,5,5385.0
ORD10102,2023-08-21,C1794,Jeans,Clothing,West,Quetta,6,3358.0,5,19141.0
ORD10564,2023-08-22,C1710,Charger,Electronics,East,Faisalabad,3,28520.0,0,85560.0
ORD10054,2023-08-23,C1826,Cap,Clothing,East,Faisalabad,5,3670.0,0,18350.0
ORD10155,2023-08-24,C1878,Honey,Food,West,Peshawar,2,390.0,10,702.0
ORD10222,2023-08-24,C1095,Phone,Electronics,East,Faisalabad,6,18439.0,15,94039.0
ORD10198,2023-08-24,C1461,Biology,Books,East,Lahore,5,665.0,0,3325.0
ORD10414,2023-08-25,C1896,Python,Books,North,Rawalpindi,6,749.0,0,4494.0
ORD10582,2023-08-26,C1085,Cap,Clothing,West,Quetta,6,4028.0,0,24168.0
ORD10231,2023-08-27,C1321,Honey,Food,South,Hyderabad,3,427.0,0,1281.0
ORD10076,2023-08-28,C1156,Tea,Food,North,Rawalpindi,3,252.0,0,756.0
ORD10153,2023-08-28,C1395,Python,Books,East,Lahore,3,540.0,15,1377.0
ORD10309,2023-08-29,C1473,Fiction,Books,West,Peshawar,7,705.0,5,4688.0
ORD10183,2023-08-29,C1599,Nuts,Food,South,Karachi,6,388.0,5,2212.0
ORD10455,2023-08-29,C1937,Protein Bar,Food,West,Quetta,2,257.0,15,437.0
ORD10560,2023-08-29,C1539,Jeans,Clothing,North,Islamabad,2,3674.0,10,6613.0
ORD10312,2023-08-29,C1455,Jeans,Clothing,North,Rawalpindi,3,3791.0,0,11373.0
ORD10348,2023-08-29,C1959,Analytics,Books,West,Peshawar,6,944.0,5,5381.0
ORD10251,2023-08-30,C1040,BP Monitor,Healthcare,North,Islamabad,4,2092.0,20,6694.0
ORD10040,2023-08-30,C1960,Coffee,Food,North,Islamabad,4,546.0,0,2184.0
ORD10596,2023-08-31,C1102,Phone,Electronics,West,Peshawar,5,15672.0,0,78360.0
ORD10339,2023-09-01,C1832,History,Books,West,Peshawar,7,610.0,5,4056.0
ORD10266,2023-09-03,C1767,Python,Books,North,Rawalpindi,2,758.0,0,1516.0
ORD10293,2023-09-04,C1004,History,Books,West,Quetta,3,1014.0,0,3042.0
ORD10381,2023-09-05,C1747,Shoes,Clothing,North,Rawalpindi,4,2097.0,0,8388.0
ORD10319,2023-09-05,C1921,Cap,Clothing,East,Lahore,1,4134.0,15,3514.0
ORD10073,2023-09-07,C1283,Nuts,Food,West,Quetta,1,559.0,15,475.0
ORD10403,2023-09-07,C1452,Tablet,Electronics,West,Quetta,7,21294.0,0,149058.0
ORD10055,2023-09-08,C1639,BP Monitor,Healthcare,East,Faisalabad,7,1455.0,0,10185.0
ORD10096,2023-09-08,C1925,Thermometer,Healthcare,South,Karachi,6,1746.0,0,10476.0
ORD10483,2023-09-09,C1396,Jacket,Clothing,East,Faisalabad,1,2342.0,10,2108.0
ORD10506,2023-09-10,C1578,Jeans,Clothing,South,Karachi,6,3448.0,5,19654.0
ORD10460,2023-09-10,C1909,Thermometer,Healthcare,East,Faisalabad,4,920.0,20,2944.0
ORD10060,2023-09-11,C1952,Headphones,Electronics,North,Islamabad,5,32214.0,0,161070.0
ORD10015,2023-09-12,C1461,Coffee,Food,North,Islamabad,1,269.0,10,242.0
ORD10577,2023-09-12,C1004,Protein Bar,Food,East,Lahore,1,517.0,0,517.0
ORD10468,2023-09-12,C1137,Jacket,Clothing,North,Rawalpindi,2,3862.0,0,7724.0
ORD10018,2023-09-13,C1263,Cap,Clothing,South,Hyderabad,4,2438.0,20,7802.0
ORD10003,2023-09-13,C1354,Gloves,Healthcare,North,Rawalpindi,6,1658.0,10,8953.0
ORD10215,2023-09-13,C1990,Phone,Electronics,North,Islamabad,2,31462.0,0,62924.0
ORD10122,2023-09-13,C1495,Tablet,Electronics,North,Rawalpindi,6,26904.0,0,161424.0
ORD10108,2023-09-14,C1802,Vitamins,Healthcare,South,Karachi,2,1661.0,20,2658.0
ORD10195,2023-09-15,C1489,Vitamins,Healthcare,West,Quetta,6,1287.0,5,7336.0
ORD10377,2023-09-15,C1301,Honey,Food,South,Karachi,4,552.0,0,2208.0
ORD10139,2023-09-15,C1620,Tea,Food,North,Rawalpindi,2,250.0,0,500.0
ORD10350,2023-09-17,C1543,Analytics,Books,North,Islamabad,4,492.0,0,1968.0
ORD10097,2023-09-17,C1165,Python,Books,North,Rawalpindi,2,816.0,0,1632.0
ORD10415,2023-09-17,C1764,Shoes,Clothing,East,Lahore,2,2025.0,15,3442.0
ORD10213,2023-09-18,C1464,Biology,Books,South,Karachi,6,803.0,10,4336.0
ORD10269,2023-09-20,C1637,Gloves,Healthcare,South,Hyderabad,1,1612.0,0,1612.0
ORD10598,2023-09-20,C1237,Tablet,Electronics,South,Karachi,5,26581.0,0,132905.0
ORD10035,2023-09-20,C1874,Laptop,Electronics,West,Quetta,2,18585.0,5,35312.0
ORD10401,2023-09-21,C1999,BP Monitor,Healthcare,East,Lahore,4,1088.0,0,4352.0
ORD10253,2023-09-21,C1534,Honey,Food,North,Islamabad,1,507.0,0,507.0
ORD10061,2023-09-22,C1137,History,Books,North,Rawalpindi,6,534.0,15,2723.0
ORD10259,2023-09-22,C1446,Shirt,Clothing,South,Karachi,1,1986.0,10,1787.0
ORD10412,2023-09-22,C1926,History,Books,North,Rawalpindi,1,1036.0,5,984.0
ORD10041,2023-09-22,C1140,Protein Bar,Food,North,Rawalpindi,4,443.0,0,1772.0
ORD10187,2023-09-22,C1907,Python,Books,South,Hyderabad,4,941.0,5,3576.0
ORD10093,2023-09-24,C1313,Honey,Food,North,Islamabad,2,347.0,0,694.0
ORD10510,2023-09-24,C1021,Jeans,Clothing,East,Lahore,5,2241.0,0,11205.0
ORD10233,2023-09-24,C1391,Mask,Healthcare,South,Hyderabad,5,2012.0,15,8551.0
ORD10334,2023-09-25,C1975,Biology,Books,South,Hyderabad,4,501.0,5,1904.0
ORD10471,2023-09-25,C1913,History,Books,West,Quetta,5,560.0,0,2800.0
ORD10514,2023-09-26,C1546,Jeans,Clothing,West,Quetta,4,2333.0,0,9332.0
ORD10080,2023-09-26,C1099,Charger,Electronics,South,Karachi,6,18861.0,0,113166.0
ORD10321,2023-09-26,C1580,Laptop,Electronics,West,Peshawar,1,17651.0,10,15886.0
ORD10371,2023-09-27,C1042,Shoes,Clothing,West,Quetta,5,4030.0,20,16120.0
ORD10116,2023-09-27,C1907,History,Books,North,Rawalpindi,6,993.0,0,5958.0
ORD10533,2023-09-27,C1321,Cap,Clothing,East,Faisalabad,7,3400.0,0,23800.0
ORD10369,2023-09-27,C1100,Vitamins,Healthcare,North,Rawalpindi,4,1314.0,0,5256.0
ORD10156,2023-09-28,C1949,Python,Books,South,Hyderabad,1,948.0,10,853.0
ORD10349,2023-09-28,C1224,Honey,Food,South,Hyderabad,3,393.0,0,1179.0
ORD10482,2023-09-29,C1208,Tablet,Electronics,North,Rawalpindi,3,24057.0,15,61345.0
ORD10274,2023-09-29,C1373,Mask,Healthcare,East,Lahore,5,1057.0,0,5285.0
ORD10046,2023-09-30,C1881,BP Monitor,Healthcare,South,Karachi,7,1880.0,0,13160.0
ORD10342,2023-10-01,C1527,Thermometer,Healthcare,South,Karachi,5,1300.0,0,6500.0
ORD10208,2023-10-01,C1221,Protein Bar,Food,South,Karachi,2,496.0,0,992.0
ORD10521,2023-10-01,C1621,Charger,Electronics,South,Hyderabad,4,33614.0,0,134456.0
ORD10287,2023-10-01,C1268,Nuts,Food,West,Peshawar,7,341.0,0,2387.0
ORD10325,2023-10-02,C1216,History,Books,West,Quetta,1,970.0,0,970.0
ORD10228,2023-10-03,C1143,Vitamins,Healthcare,North,Rawalpindi,7,1884.0,5,12529.0
ORD10504,2023-10-03,C1554,Cap,Clothing,North,Islamabad,2,2651.0,5,5037.0
ORD10418,2023-10-04,C1872,Nuts,Food,West,Quetta,3,391.0,0,1173.0
ORD10151,2023-10-06,C1566,Analytics,Books,East,Faisalabad,3,914.0,10,2468.0
ORD10285,2023-10-06,C1552,Tablet,Electronics,South,Karachi,4,23147.0,5,87959.0
ORD10389,2023-10-06,C1308,Protein Bar,Food,West,Peshawar,4,485.0,10,1746.0
ORD10115,2023-10-06,C1713,Laptop,Electronics,South,Hyderabad,1,17186.0,5,16327.0
ORD10440,2023-10-07,C1928,Analytics,Books,North,Islamabad,6,542.0,15,2764.0
ORD10078,2023-10-09,C1446,Fiction,Books,West,Quetta,1,927.0,10,834.0
ORD10546,2023-10-10,C1331,Shoes,Clothing,North,Islamabad,3,3216.0,0,9648.0
ORD10307,2023-10-10,C1736,Gloves,Healthcare,South,Hyderabad,6,1996.0,0,11976.0
ORD10165,2023-10-10,C1901,Phone,Electronics,South,Karachi,3,30296.0,15,77255.0
ORD10559,2023-10-10,C1267,Tea,Food,West,Quetta,3,436.0,5,1243.0
ORD10036,2023-10-11,C1433,Laptop,Electronics,South,Karachi,7,34437.0,5,229006.0
ORD10190,2023-10-12,C1913,Coffee,Food,West,Peshawar,2,515.0,0,1030.0
ORD10004,2023-10-12,C1497,Charger,Electronics,South,Hyderabad,5,18893.0,0,94465.0
ORD10304,2023-10-13,C1975,Thermometer,Healthcare,East,Lahore,1,2026.0,10,1823.0
ORD10014,2023-10-14,C1417,Thermometer,Healthcare,North,Rawalpindi,4,1697.0,0,6788.0
ORD10396,2023-10-14,C1166,Coffee,Food,East,Faisalabad,1,550.0,10,495.0
ORD10065,2023-10-14,C1117,Biology,Books,South,Karachi,5,1076.0,0,5380.0
ORD10516,2023-10-15,C1758,BP Monitor,Healthcare,East,Lahore,2,1420.0,0,2840.0
ORD10284,2023-10-16,C1710,Gloves,Healthcare,West,Quetta,4,1453.0,0,5812.0
ORD10355,2023-10-16,C1078,History,Books,West,Peshawar,7,1101.0,5,7322.0
ORD10567,2023-10-16,C1454,Cap,Clothing,South,Hyderabad,2,2598.0,0,5196.0
ORD10410,2023-10-17,C1990,Jacket,Clothing,North,Rawalpindi,7,1941.0,0,13587.0
ORD10180,2023-10-17,C1531,History,Books,North,Rawalpindi,5,616.0,15,2618.0
ORD10128,2023-10-17,C1860,Phone,Electronics,North,Rawalpindi,2,30676.0,0,61352.0
ORD10200,2023-10-19,C1699,Shirt,Clothing,North,Islamabad,4,3814.0,0,15256.0
ORD10590,2023-10-20,C1121,Protein Bar,Food,South,Karachi,2,521.0,0,1042.0
ORD10277,2023-10-20,C1147,Analytics,Books,East,Faisalabad,2,709.0,0,1418.0
ORD10114,2023-10-20,C1238,Analytics,Books,North,Rawalpindi,4,1072.0,10,3859.0
ORD10586,2023-10-22,C1295,Shoes,Clothing,North,Islamabad,6,3425.0,0,20550.0
ORD10368,2023-10-23,C1205,Jacket,Clothing,South,Karachi,6,2707.0,5,15430.0
ORD10030,2023-10-23,C1634,BP Monitor,Healthcare,South,Hyderabad,4,1281.0,20,4099.0
ORD10178,2023-10-26,C1839,Analytics,Books,West,Quetta,1,955.0,0,955.0
ORD10212,2023-10-27,C1545,Cap,Clothing,East,Faisalabad,4,2023.0,0,8092.0
ORD10111,2023-10-27,C1733,Gloves,Healthcare,East,Lahore,7,2081.0,0,14567.0
ORD10002,2023-10-28,C1092,Charger,Electronics,West,Quetta,3,23868.0,0,71604.0
ORD10094,2023-10-29,C1709,Headphones,Electronics,West,Peshawar,4,32131.0,0,128524.0
ORD10383,2023-10-29,C1533,History,Books,West,Peshawar,3,584.0,5,1664.0
ORD10448,2023-10-30,C1295,Phone,Electronics,North,Rawalpindi,7,26869.0,5,178679.0
ORD10256,2023-10-30,C1361,Fiction,Books,North,Rawalpindi,4,1105.0,10,3978.0
ORD10500,2023-11-02,C1405,Coffee,Food,North,Rawalpindi,4,266.0,15,904.0
ORD10421,2023-11-04,C1032,Jeans,Clothing,North,Islamabad,6,2991.0,15,15254.0
ORD10498,2023-11-05,C1860,Tablet,Electronics,West,Peshawar,3,18500.0,10,49950.0
ORD10329,2023-11-05,C1829,Charger,Electronics,North,Islamabad,4,29858.0,0,119432.0
ORD10360,2023-11-07,C1477,Honey,Food,East,Lahore,2,317.0,5,602.0
ORD10439,2023-11-07,C1931,BP Monitor,Healthcare,North,Islamabad,2,1533.0,0,3066.0
ORD10104,2023-11-07,C1304,Jacket,Clothing,East,Faisalabad,5,3011.0,15,12797.0
ORD10075,2023-11-08,C1776,Headphones,Electronics,West,Quetta,1,19817.0,0,19817.0
ORD10530,2023-11-08,C1778,Shirt,Clothing,West,Peshawar,2,1883.0,10,3389.0
ORD10451,2023-11-09,C1383,Gloves,Healthcare,North,Rawalpindi,1,1306.0,10,1175.0
ORD10376,2023-11-10,C1413,Coffee,Food,West,Quetta,6,383.0,0,2298.0
ORD10000,2023-11-10,C1526,Headphones,Electronics,East,Lahore,4,28947.0,0,115788.0
ORD10550,2023-11-10,C1469,Vitamins,Healthcare,South,Karachi,6,1623.0,0,9738.0
ORD10572,2023-11-10,C1165,Headphones,Electronics,North,Rawalpindi,2,18676.0,0,37352.0
ORD10393,2023-11-11,C1893,Cap,Clothing,South,Hyderabad,3,3911.0,0,11733.0
ORD10263,2023-11-12,C1617,Coffee,Food,East,Faisalabad,5,305.0,10,1372.0
ORD10232,2023-11-13,C1666,Shirt,Clothing,West,Peshawar,6,3214.0,0,19284.0
ORD10437,2023-11-15,C1329,Coffee,Food,West,Peshawar,2,418.0,0,836.0
ORD10250,2023-11-15,C1133,Shirt,Clothing,East,Faisalabad,7,3322.0,0,23254.0
ORD10406,2023-11-16,C1938,Fiction,Books,West,Quetta,3,567.0,0,1701.0
ORD10172,2023-11-16,C1719,Nuts,Food,North,Rawalpindi,5,349.0,5,1658.0
ORD10476,2023-11-17,C1584,Gloves,Healthcare,West,Quetta,3,2052.0,0,6156.0
ORD10181,2023-11-17,C1062,BP Monitor,Healthcare,East,Faisalabad,1,2092.0,0,2092.0
ORD10322,2023-11-18,C1938,Headphones,Electronics,North,Rawalpindi,3,27769.0,5,79142.0
ORD10148,2023-11-18,C1182,Shirt,Clothing,East,Faisalabad,1,3087.0,5,2933.0
ORD10032,2023-11-22,C1223,Jacket,Clothing,West,Quetta,2,3597.0,15,6115.0
ORD10400,2023-11-23,C1120,Shirt,Clothing,South,Hyderabad,2,2246.0,0,4492.0
ORD10118,2023-11-23,C1415,Vitamins,Healthcare,West,Peshawar,5,1706.0,0,8530.0
ORD10404,2023-11-24,C1612,Biology,Books,South,Karachi,4,642.0,10,2311.0
ORD10417,2023-11-25,C1004,Shoes,Clothing,South,Hyderabad,1,3548.0,0,3548.0
ORD10252,2023-11-26,C1761,Shoes,Clothing,East,Lahore,4,1908.0,15,6487.0
ORD10207,2023-11-27,C1821,Phone,Electronics,East,Faisalabad,3,30749.0,10,83022.0
ORD10457,2023-11-30,C1548,Headphones,Electronics,North,Islamabad,6,17917.0,0,107502.0
ORD10013,2023-12-01,C1293,Gloves,Healthcare,West,Peshawar,2,970.0,0,1940.0
ORD10332,2023-12-03,C1968,Mask,Healthcare,East,Lahore,4,1492.0,0,5968.0
ORD10047,2023-12-04,C1143,Tablet,Electronics,East,Lahore,2,31493.0,0,62986.0
ORD10238,2023-12-04,C1616,Fiction,Books,West,Peshawar,1,851.0,0,851.0
ORD10354,2023-12-04,C1873,Fiction,Books,East,Lahore,3,1089.0,0,3267.0
ORD10543,2023-12-05,C1821,Charger,Electronics,East,Faisalabad,2,27208.0,10,48974.0
ORD10103,2023-12-06,C1844,History,Books,North,Rawalpindi,3,825.0,0,2475.0
ORD10202,2023-12-07,C1938,Tablet,Electronics,South,Hyderabad,7,34616.0,0,242312.0
ORD10382,2023-12-08,C1415,Shirt,Clothing,South,Hyderabad,7,3256.0,10,20513.0
ORD10160,2023-12-08,C1338,Jacket,Clothing,North,Rawalpindi,5,2922.0,0,14610.0
ORD10068,2023-12-08,C1127,Shirt,Clothing,West,Peshawar,1,2851.0,0,2851.0
ORD10472,2023-12-11,C1836,Vitamins,Healthcare,South,Karachi,7,2041.0,0,14287.0
ORD10217,2023-12-12,C1289,Honey,Food,West,Peshawar,2,311.0,5,591.0
ORD10201,2023-12-12,C1153,History,Books,North,Islamabad,3,1119.0,0,3357.0
ORD10051,2023-12-13,C1416,Tablet,Electronics,North,Rawalpindi,2,19988.0,5,37977.0
ORD10548,2023-12-13,C1435,BP Monitor,Healthcare,West,Quetta,6,1010.0,0,6060.0
ORD10070,2023-12-14,C1877,Fiction,Books,North,Rawalpindi,6,556.0,15,2836.0
ORD10166,2023-12-14,C1941,Charger,Electronics,East,Faisalabad,3,16436.0,0,49308.0
ORD10588,2023-12-15,C1717,Vitamins,Healthcare,North,Islamabad,4,1242.0,0,4968.0
ORD10164,2023-12-17,C1883,Laptop,Electronics,North,Islamabad,1,28050.0,0,28050.0
ORD10154,2023-12-17,C1919,Headphones,Electronics,South,Karachi,3,18569.0,0,55707.0
ORD10291,2023-12-17,C1276,Nuts,Food,North,Islamabad,5,501.0,0,2505.0
ORD10558,2023-12-18,C1096,Tablet,Electronics,South,Karachi,4,31315.0,10,112734.0
ORD10242,2023-12-19,C1851,Tablet,Electronics,North,Rawalpindi,2,34272.0,15,58262.0
ORD10562,2023-12-19,C1265,Charger,Electronics,North,Rawalpindi,3,24310.0,0,72930.0
ORD10257,2023-12-19,C1898,Nuts,Food,North,Rawalpindi,6,415.0,5,2366.0
ORD10538,2023-12-20,C1113,Fiction,Books,North,Rawalpindi,5,544.0,5,2584.0
